obligacion,valor pago,fecha,cod
1023459744,97274220,1/10/2020,recaudo
1023459745,57556979,2/10/2020,recaudo
1023459746,97888186,3/10/2020,recaudo
1023459747,31430234,4/10/2020,recaudo
1023459748,69488903,5/10/2020,recaudo
1023459749,52504755,6/10/2020,recaudo
1023459750,2754413,7/10/2020,recaudo
1023459751,1545270,8/10/2020,recaudo
1023459752,60215440,9/10/2020,recaudo
1023459753,60202998,10/10/2020,recaudo
1023459754,155399,11/10/2020,recaudo
1023459755,93280093,12/10/2020,recaudo
1023459756,93787834,13/10/2020,recaudo
1023459757,12044798,14/10/2020,recaudo
1023459758,98222753,15/10/2020,recaudo
1023459759,88674358,16/10/2020,recaudo
1023459760,3965112,17/10/2020,recaudo
1023459761,44616103,18/10/2020,recaudo
1023459762,17673375,19/10/2020,recaudo
1023459763,1288938,20/10/2020,recaudo
1023459764,60480074,21/10/2020,recaudo
1023459765,45634916,22/10/2020,recaudo
1023459766,58202064,23/10/2020,recaudo
1023459767,10950827,24/10/2020,recaudo
1023459768,26152549,25/10/2020,recaudo
1023459769,71304095,26/10/2020,recaudo
1023459770,20259299,27/10/2020,recaudo
1023459771,94783796,28/10/2020,recaudo
1023459772,20228995,29/10/2020,recaudo
1023459773,69463345,1/10/2020,recaudo
1023459774,16317342,2/10/2020,recaudo
1023459775,99748049,3/10/2020,recaudo
1023459776,91579502,4/10/2020,recaudo
1023459777,24885641,5/10/2020,recaudo
1023459778,56870520,6/10/2020,recaudo
1023459779,85055401,7/10/2020,recaudo
1023459780,37496250,8/10/2020,recaudo
1023459781,45505486,9/10/2020,recaudo
1023459782,79713615,10/10/2020,recaudo
1023459783,58491727,11/10/2020,recaudo
1023459784,74407478,12/10/2020,recaudo
1023459785,46406751,13/10/2020,recaudo
1023459786,82691837,14/10/2020,recaudo
1023459787,57015691,15/10/2020,recaudo
1023459788,4668778,16/10/2020,recaudo
1023459789,70301205,17/10/2020,recaudo
1023459790,49022265,18/10/2020,recaudo
1023459791,52053168,19/10/2020,recaudo
1023459792,33264421,20/10/2020,recaudo
1023459793,31185959,21/10/2020,recaudo
1023459794,59530733,22/10/2020,recaudo
1023459795,96443007,23/10/2020,recaudo
1023459796,33102455,1/10/2020,recaudo
1023459797,12924052,2/10/2020,recaudo
1023459798,62583021,3/10/2020,recaudo
1023459799,21521387,4/10/2020,recaudo
1023459800,27887991,5/10/2020,recaudo
1023459801,20562527,6/10/2020,recaudo
1023459802,15193162,7/10/2020,recaudo
1023459803,98622686,8/10/2020,recaudo
1023459804,61090622,9/10/2020,recaudo
1023459805,4892114,10/10/2020,recaudo
1023459806,50416570,11/10/2020,recaudo
1023459807,34976691,12/10/2020,recaudo
1023459808,15249882,13/10/2020,recaudo
1023459809,19495696,14/10/2020,recaudo
1023459810,26937828,15/10/2020,recaudo
1023459811,31663359,16/10/2020,recaudo
1023459812,81560083,17/10/2020,recaudo
1023459813,85012193,18/10/2020,recaudo
1023459814,88264376,19/10/2020,recaudo
1023459815,23008877,20/10/2020,recaudo
1023459816,50257878,21/10/2020,recaudo
1023459817,56800737,22/10/2020,recaudo
1023459818,70407058,1/10/2020,recaudo
1023459819,49125151,2/10/2020,recaudo
1023459820,53875122,3/10/2020,recaudo
1023459821,77334291,4/10/2020,recaudo
1023459822,97969880,5/10/2020,recaudo
1023459823,56866041,6/10/2020,recaudo
1023459824,20880885,7/10/2020,recaudo
1023459825,18768590,8/10/2020,recaudo
1023459826,70065620,9/10/2020,recaudo
1023459827,19549564,10/10/2020,recaudo
1023459828,11677091,11/10/2020,recaudo
1023459829,35310644,12/10/2020,recaudo
1023459830,5919804,13/10/2020,recaudo
1023459831,28171372,14/10/2020,recaudo
1023459832,16707089,15/10/2020,recaudo
1023459833,33705008,16/10/2020,recaudo
1023459834,1114175,17/10/2020,recaudo
1023459835,53650889,18/10/2020,recaudo
1023459836,72683162,19/10/2020,recaudo
1023459837,28008789,20/10/2020,recaudo
1023459838,88316042,21/10/2020,recaudo
1023459839,10337424,22/10/2020,recaudo
1023459840,51738068,1/10/2020,recaudo
1023459841,42520983,2/10/2020,recaudo
1023459842,42238524,3/10/2020,recaudo
1023459843,72312180,4/10/2020,recaudo
1023459844,46297000,5/10/2020,recaudo
1023459845,30994336,6/10/2020,recaudo
1023459846,81171546,7/10/2020,recaudo
1023459847,88225707,8/10/2020,recaudo
1023459848,74377712,9/10/2020,recaudo
1023459849,44305944,10/10/2020,recaudo
1023459850,70224743,11/10/2020,recaudo
1023459851,83176541,12/10/2020,recaudo
1023459852,97895599,13/10/2020,recaudo
1023459853,51617438,14/10/2020,recaudo
1023459854,43870569,15/10/2020,recaudo
1023459855,64581945,16/10/2020,recaudo
1023459856,31203715,17/10/2020,recaudo
1023459857,15509740,18/10/2020,recaudo
1023459858,92846873,19/10/2020,recaudo
1023459859,32725631,20/10/2020,recaudo
1023459860,17675986,21/10/2020,recaudo
1023459861,81244814,22/10/2020,recaudo
1023459862,45042000,1/10/2020,recaudo
1023459863,26789847,2/10/2020,recaudo
1023459864,2012974,3/10/2020,recaudo
1023459865,39718295,4/10/2020,recaudo
1023459866,19054217,5/10/2020,recaudo
1023459867,94659263,6/10/2020,recaudo
1023459868,89509648,7/10/2020,recaudo
1023459869,88195075,8/10/2020,recaudo
1023459870,77797055,9/10/2020,recaudo
1023459871,90014873,10/10/2020,recaudo
1023459872,66674775,11/10/2020,recaudo
1023459873,52622875,12/10/2020,recaudo
1023459874,29012237,13/10/2020,recaudo
1023459875,96416224,14/10/2020,recaudo
1023459876,52781300,15/10/2020,recaudo
1023459877,33841421,16/10/2020,recaudo
1023459878,18907253,17/10/2020,recaudo
1023459879,63858604,18/10/2020,recaudo
1023459880,49703488,19/10/2020,recaudo
1023459881,63035990,20/10/2020,recaudo
1023459882,1332148,21/10/2020,recaudo
1023459883,20467967,22/10/2020,recaudo
1023459884,75693947,23/10/2020,recaudo
1023459885,55195973,24/10/2020,recaudo
1023459886,95303255,25/10/2020,recaudo
1023459887,65449485,26/10/2020,recaudo
1023459888,43669363,27/10/2020,recaudo
1023459889,14326882,28/10/2020,recaudo
1023459890,86119955,29/10/2020,recaudo
1023459891,38559055,1/10/2020,recaudo
1023459892,2770106,2/10/2020,recaudo
1023459893,71791349,3/10/2020,recaudo
1023459894,20115212,4/10/2020,recaudo
1023459895,93399427,5/10/2020,recaudo
1023459896,16957726,6/10/2020,recaudo
1023459897,14640137,7/10/2020,recaudo
1023459898,12435251,8/10/2020,recaudo
1023459899,5004573,9/10/2020,recaudo
1023459900,38964257,10/10/2020,recaudo
1023459901,96543863,11/10/2020,recaudo
1023459902,94754130,12/10/2020,recaudo
1023459903,87378040,13/10/2020,recaudo
1023459904,96803989,14/10/2020,recaudo
1023459905,37441720,15/10/2020,recaudo
1023459906,87432480,16/10/2020,recaudo
1023459907,11083489,17/10/2020,recaudo
1023459908,45285845,18/10/2020,recaudo
1023459909,88828329,19/10/2020,recaudo
1023459910,72704593,20/10/2020,recaudo
1023459911,27594057,21/10/2020,recaudo
1023459912,65650966,22/10/2020,recaudo
1023459913,37841465,23/10/2020,recaudo
1023459914,82696237,24/10/2020,recaudo
1023459915,57350565,25/10/2020,recaudo
1023459916,65771434,26/10/2020,recaudo
1023459917,40811424,27/10/2020,recaudo
1023459918,76685254,28/10/2020,recaudo
1023459919,38605718,29/10/2020,recaudo
1023459920,42848521,1/10/2020,recaudo
1023459921,4916684,2/10/2020,recaudo
1023459922,74647964,3/10/2020,recaudo
1023459923,73270890,4/10/2020,recaudo
1023459924,59571210,5/10/2020,recaudo
1023459925,98269699,6/10/2020,recaudo
1023459926,33951475,7/10/2020,recaudo
1023459927,74888961,8/10/2020,recaudo
1023459928,12732157,9/10/2020,recaudo
1023459929,63932557,10/10/2020,recaudo
1023459930,60292612,11/10/2020,recaudo
1023459931,7114427,12/10/2020,recaudo
1023459932,67158672,13/10/2020,recaudo
1023459933,95217698,14/10/2020,recaudo
1023459934,88338280,15/10/2020,recaudo
1023459935,47242444,16/10/2020,recaudo
1023459936,58361595,17/10/2020,recaudo
1023459937,29736571,18/10/2020,recaudo
1023459938,24307468,19/10/2020,recaudo
1023459939,22932281,20/10/2020,recaudo
1023459940,60029843,21/10/2020,recaudo
1023459941,54344594,22/10/2020,recaudo
1023459942,17095653,23/10/2020,recaudo
1023459943,8241782,24/10/2020,recaudo
1023459944,39234340,25/10/2020,recaudo
1023459945,29134588,26/10/2020,recaudo
1023459946,27731513,27/10/2020,recaudo
1023459947,65437009,28/10/2020,recaudo
1023459948,10933481,29/10/2020,recaudo
1023459949,34803474,1/10/2020,recaudo
1023459950,1952421,2/10/2020,recaudo
1023459951,88550219,3/10/2020,recaudo
1023459952,2036090,4/10/2020,recaudo
1023459953,13500395,5/10/2020,recaudo
1023459954,1173099,6/10/2020,recaudo
1023459955,12587574,7/10/2020,recaudo
1023459956,26191571,8/10/2020,recaudo
1023459957,54745736,9/10/2020,recaudo
1023459958,10303973,10/10/2020,recaudo
1023459959,12025539,11/10/2020,recaudo
1023459960,58055922,12/10/2020,recaudo
1023459961,71990108,13/10/2020,recaudo
1023459962,50811186,14/10/2020,recaudo
1023459963,95893100,15/10/2020,recaudo
1023459964,19418255,16/10/2020,recaudo
1023459965,96069564,17/10/2020,recaudo
1023459966,62248185,18/10/2020,recaudo
1023459967,33195614,19/10/2020,recaudo
1023459968,61034662,20/10/2020,recaudo
1023459969,61209178,21/10/2020,recaudo
1023459970,53234098,22/10/2020,recaudo
1023459971,37695715,23/10/2020,recaudo
1023459972,5261172,1/10/2020,recaudo
1023459973,77611110,2/10/2020,recaudo
1023459974,41219231,3/10/2020,recaudo
1023459975,90706885,4/10/2020,recaudo
1023459976,79289470,5/10/2020,recaudo
1023459977,10370116,6/10/2020,recaudo
1023459978,60298711,7/10/2020,recaudo
1023459979,75634830,8/10/2020,recaudo
1023459980,48390153,9/10/2020,recaudo
1023459981,66277656,10/10/2020,recaudo
1023459982,36909578,11/10/2020,recaudo
1023459983,1401781,12/10/2020,recaudo
1023459984,72370268,13/10/2020,recaudo
1023459985,27964127,14/10/2020,recaudo
1023459986,42642804,15/10/2020,recaudo
1023459987,6502643,16/10/2020,recaudo
1023459988,87795759,17/10/2020,recaudo
1023459989,31426647,18/10/2020,recaudo
1023459990,3140323,19/10/2020,recaudo
1023459991,40970588,20/10/2020,recaudo
1023459992,63548186,21/10/2020,recaudo
1023459993,83052788,22/10/2020,recaudo
1023459994,20125887,1/10/2020,recaudo
1023459995,89030966,2/10/2020,recaudo
1023459996,1450812,3/10/2020,recaudo
1023459997,95932068,4/10/2020,recaudo
1023459998,1328733,5/10/2020,recaudo
1023459999,55485088,6/10/2020,recaudo
1023460000,94581601,7/10/2020,recaudo
1023460001,50864109,8/10/2020,recaudo
1023460002,27932288,9/10/2020,recaudo
1023460003,98065334,10/10/2020,recaudo
1023460004,64191457,11/10/2020,recaudo
1023460005,59274471,12/10/2020,recaudo
1023460006,23689471,13/10/2020,recaudo
1023460007,92328227,14/10/2020,recaudo
1023460008,82797857,15/10/2020,recaudo
1023460009,95571385,16/10/2020,recaudo
1023460010,97060796,17/10/2020,recaudo
1023460011,78543636,18/10/2020,recaudo
1023460012,78323827,19/10/2020,recaudo
1023460013,43798707,20/10/2020,recaudo
1023460014,8382601,21/10/2020,recaudo
1023460015,87347510,22/10/2020,recaudo
1023460016,6386619,1/10/2020,recaudo
1023460017,49551153,2/10/2020,recaudo
1023460018,14482677,3/10/2020,recaudo
1023460019,3050385,4/10/2020,recaudo
1023460020,18924428,5/10/2020,recaudo
1023460021,86878662,6/10/2020,recaudo
1023460022,38003514,7/10/2020,recaudo
1023460023,66358056,8/10/2020,recaudo
1023460024,99321931,9/10/2020,recaudo
1023460025,41174613,10/10/2020,recaudo
1023460026,5922,11/10/2020,recaudo
1023460027,74301307,12/10/2020,recaudo
1023460028,195131,13/10/2020,recaudo
1023460029,30533908,14/10/2020,recaudo
1023460030,22023667,15/10/2020,recaudo
1023460031,38331105,16/10/2020,recaudo
1023460032,35676476,17/10/2020,recaudo
1023460033,76840003,18/10/2020,recaudo
1023460034,84901397,19/10/2020,recaudo
1023460035,36170148,20/10/2020,recaudo
1023460036,68966178,21/10/2020,recaudo
1023460037,69451038,22/10/2020,recaudo
1023460038,95367799,1/10/2020,recaudo
1023460039,90460762,2/10/2020,recaudo
1023460040,77032364,3/10/2020,recaudo
1023460041,91435042,4/10/2020,recaudo
1023460042,27109585,5/10/2020,recaudo
1023460043,89627325,6/10/2020,recaudo
1023460044,32522602,7/10/2020,recaudo
1023460045,41973555,8/10/2020,recaudo
1023460046,75507929,9/10/2020,recaudo
1023460047,88666802,10/10/2020,recaudo
1023460048,75999203,11/10/2020,recaudo
1023460049,40685430,12/10/2020,recaudo
1023460050,10046953,13/10/2020,recaudo
1023460051,81862572,14/10/2020,recaudo
1023460052,44368225,15/10/2020,recaudo
1023460053,58162419,16/10/2020,recaudo
1023460054,43732010,17/10/2020,recaudo
1023460055,2370812,18/10/2020,recaudo
1023460056,85280856,19/10/2020,recaudo
1023460057,35450312,20/10/2020,recaudo
1023460058,49928205,21/10/2020,recaudo
1023460059,10546034,22/10/2020,recaudo
1023460060,24510465,23/10/2020,recaudo
1023460061,99675334,24/10/2020,recaudo
1023460062,80925175,25/10/2020,recaudo
1023460063,54711375,26/10/2020,recaudo
1023460064,73943510,27/10/2020,recaudo
1023460065,43414699,28/10/2020,recaudo
1023460066,55083266,29/10/2020,recaudo
1023460067,70712551,1/10/2020,recaudo
1023460068,59800332,2/10/2020,recaudo
1023460069,48543261,3/10/2020,recaudo
1023460070,55496245,4/10/2020,recaudo
1023460071,17264729,5/10/2020,recaudo
1023460072,68193738,6/10/2020,recaudo
1023460073,88648085,7/10/2020,recaudo
1023460074,63519833,8/10/2020,recaudo
1023460075,9859950,9/10/2020,recaudo
1023460076,82720377,10/10/2020,recaudo
1023460077,222038,11/10/2020,recaudo
1023460078,57215642,12/10/2020,recaudo
1023460079,5281228,13/10/2020,recaudo
1023460080,80875134,14/10/2020,recaudo
1023460081,20167271,15/10/2020,recaudo
1023460082,49069714,16/10/2020,recaudo
1023460083,55966037,17/10/2020,recaudo
1023460084,40825876,18/10/2020,recaudo
1023460085,48071041,19/10/2020,recaudo
1023460086,57294318,20/10/2020,recaudo
1023460087,63127521,21/10/2020,recaudo
1023460088,15388144,22/10/2020,recaudo
1023460089,51399882,23/10/2020,recaudo
1023460090,98300510,24/10/2020,recaudo
1023460091,1737140,25/10/2020,recaudo
1023460092,37689250,26/10/2020,recaudo
1023460093,14597707,27/10/2020,recaudo
1023460094,30384288,28/10/2020,recaudo
1023460095,66809602,29/10/2020,recaudo
1023460096,41198926,1/10/2020,recaudo
1023460097,79834882,2/10/2020,recaudo
1023460098,32434279,3/10/2020,recaudo
1023460099,3424544,4/10/2020,recaudo
1023460100,92372132,5/10/2020,recaudo
1023460101,69849310,6/10/2020,recaudo
1023460102,62809985,7/10/2020,recaudo
1023460103,27734023,8/10/2020,recaudo
1023460104,96341192,9/10/2020,recaudo
1023460105,33495237,10/10/2020,recaudo
1023460106,20213011,11/10/2020,recaudo
1023460107,17702679,12/10/2020,recaudo
1023460108,83627376,13/10/2020,recaudo
1023460109,25865454,14/10/2020,recaudo
1023460110,66589220,15/10/2020,recaudo
1023460111,89480707,16/10/2020,recaudo
1023460112,14858880,17/10/2020,recaudo
1023460113,32049473,18/10/2020,recaudo
1023460114,92866553,19/10/2020,recaudo
1023460115,8938176,20/10/2020,recaudo
1023460116,40374692,21/10/2020,recaudo
1023460117,5875662,22/10/2020,recaudo
1023460118,25457418,23/10/2020,recaudo
1023460119,26015597,24/10/2020,recaudo
1023460120,60950665,25/10/2020,recaudo
1023460121,66966942,26/10/2020,recaudo
1023460122,18620114,27/10/2020,recaudo
1023460123,72332379,28/10/2020,recaudo
1023460124,41378317,29/10/2020,recaudo
1023460125,3893281,1/10/2020,recaudo
1023460126,38223325,2/10/2020,recaudo
1023460127,75662712,3/10/2020,recaudo
1023460128,72893919,4/10/2020,recaudo
1023460129,16543127,5/10/2020,recaudo
1023460130,52512366,6/10/2020,recaudo
1023460131,44763943,7/10/2020,recaudo
1023460132,32050398,8/10/2020,recaudo
1023460133,33384798,9/10/2020,recaudo
1023460134,55386339,10/10/2020,recaudo
1023460135,51236360,11/10/2020,recaudo
1023460136,9597919,12/10/2020,recaudo
1023460137,95368343,13/10/2020,recaudo
1023460138,78987377,14/10/2020,recaudo
1023460139,99592642,15/10/2020,recaudo
1023460140,57731901,16/10/2020,recaudo
1023460141,1810115,17/10/2020,recaudo
1023460142,53462689,18/10/2020,recaudo
1023460143,86495051,19/10/2020,recaudo
1023460144,19663762,20/10/2020,recaudo
1023460145,29922263,21/10/2020,recaudo
1023460146,93331009,22/10/2020,recaudo
1023460147,9366688,23/10/2020,recaudo
1023460148,2635484,1/10/2020,recaudo
1023460149,55413695,2/10/2020,recaudo
1023460150,57281792,3/10/2020,recaudo
1023460151,58987896,4/10/2020,recaudo
1023460152,21419106,5/10/2020,recaudo
1023460153,53427864,6/10/2020,recaudo
1023460154,38722110,7/10/2020,recaudo
1023460155,89592412,8/10/2020,recaudo
1023460156,39920693,9/10/2020,recaudo
1023460157,90747654,10/10/2020,recaudo
1023460158,54581523,11/10/2020,recaudo
1023460159,95524631,12/10/2020,recaudo
1023460160,94992002,13/10/2020,recaudo
1023460161,10149308,14/10/2020,recaudo
1023460162,24167614,15/10/2020,recaudo
1023460163,82187742,16/10/2020,recaudo
1023460164,5135768,17/10/2020,recaudo
1023460165,77275174,18/10/2020,recaudo
1023460166,86691884,19/10/2020,recaudo
1023460167,89460429,20/10/2020,recaudo
1023460168,19329780,21/10/2020,recaudo
1023460169,57169358,22/10/2020,recaudo
1023460170,88523576,1/10/2020,recaudo
1023460171,70235240,2/10/2020,recaudo
1023460172,94895996,3/10/2020,recaudo
1023460173,69327832,4/10/2020,recaudo
1023460174,91942256,5/10/2020,recaudo
1023460175,58287809,6/10/2020,recaudo
1023460176,73305691,7/10/2020,recaudo
1023460177,77747743,8/10/2020,recaudo
1023460178,71457599,9/10/2020,recaudo
1023460179,36385141,10/10/2020,recaudo
1023460180,65170842,11/10/2020,recaudo
1023460181,25198576,12/10/2020,recaudo
1023460182,8504113,13/10/2020,recaudo
1023460183,61255075,14/10/2020,recaudo
1023460184,87580296,15/10/2020,recaudo
1023460185,10575873,16/10/2020,recaudo
1023460186,36328908,17/10/2020,recaudo
1023460187,50927843,18/10/2020,recaudo
1023460188,70091525,19/10/2020,recaudo
1023460189,19913179,20/10/2020,recaudo
1023460190,96989877,21/10/2020,recaudo
1023460191,20408924,22/10/2020,recaudo
1023460192,29302916,1/10/2020,recaudo
1023460193,84921149,2/10/2020,recaudo
1023460194,29360377,3/10/2020,recaudo
1023460195,52460637,4/10/2020,recaudo
1023460196,80243706,5/10/2020,recaudo
1023460197,83972103,6/10/2020,recaudo
1023460198,57992049,7/10/2020,recaudo
1023460199,85651054,8/10/2020,recaudo
1023460200,31468091,9/10/2020,recaudo
1023460201,14022757,10/10/2020,recaudo
1023460202,36238809,11/10/2020,recaudo
1023460203,11255521,12/10/2020,recaudo
1023460204,24084610,13/10/2020,recaudo
1023460205,76628208,14/10/2020,recaudo
1023460206,67251763,15/10/2020,recaudo
1023460207,63478493,16/10/2020,recaudo
1023460208,48178583,17/10/2020,recaudo
1023460209,1473407,18/10/2020,recaudo
1023460210,536267,19/10/2020,recaudo
1023460211,94487915,20/10/2020,recaudo
1023460212,7238276,21/10/2020,recaudo
1023460213,68416009,22/10/2020,recaudo
1023460214,29786923,1/10/2020,recaudo
1023460215,37562600,2/10/2020,recaudo
1023460216,60585825,3/10/2020,recaudo
1023460217,16419921,4/10/2020,recaudo
1023460218,21398880,5/10/2020,recaudo
1023460219,74341239,6/10/2020,recaudo
1023460220,78234926,7/10/2020,recaudo
1023460221,43099355,8/10/2020,recaudo
1023460222,1234174,9/10/2020,recaudo
1023460223,56046671,10/10/2020,recaudo
1023460224,11688517,11/10/2020,recaudo
1023460225,73370962,12/10/2020,recaudo
1023460226,36150108,13/10/2020,recaudo
1023460227,69137593,14/10/2020,recaudo
1023460228,96502134,15/10/2020,recaudo
1023460229,43677980,16/10/2020,recaudo
1023460230,27688073,17/10/2020,recaudo
1023460231,53035502,18/10/2020,recaudo
1023460232,33935969,19/10/2020,recaudo
1023460233,2475640,20/10/2020,recaudo
1023460234,31866887,21/10/2020,recaudo
1023460235,79445089,22/10/2020,recaudo
1023460236,4782531,23/10/2020,recaudo
1023460237,56194971,24/10/2020,recaudo
1023460238,21098528,25/10/2020,recaudo
1023460239,56253786,26/10/2020,recaudo
1023460240,96942168,27/10/2020,recaudo
1023460241,29477407,28/10/2020,recaudo
1023460242,60756082,29/10/2020,recaudo
1023460243,70360854,1/10/2020,recaudo
1023460244,19393981,2/10/2020,recaudo
1023460245,5421840,3/10/2020,recaudo
1023460246,20716503,4/10/2020,recaudo
